kod;ust_kod;baslik;metin;sira;seviye;zorunluluk_tipi;kanit_beklentisi;dis_kontrol_id;kanit_tipi;kaynak_url;kaynak_yeri;erisim_tarihi;yururluk_tarihi;gereksinim_tipi
OYS-9;AILE-07;Olay Müdahale ve Cevap Verme;Olay müdahale kapsamında, endüstriyel operasyonların sürekliliğine ilişkin senaryolar tanımlanmalıdır. (Manuel operasyona geçiş, yedek kontol merkezine geçiş vb.);224;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-9;2026-09-09;2024-09-08;Seviye 1
OYS-10;AILE-07;Olay Müdahale ve Cevap Verme;Olay müdahale yaklaşımı iç tehditlerin (çalışanlar, ağa erişim yetkisi olan alt yükleniciler ve üreticiler vb.) tespitini içerecek şekilde tasarlanmalıdır.;225;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-10;2026-09-09;2024-09-08;Seviye 2
OYS-11;AILE-07;Olay Müdahale ve Cevap Verme;Olay müdahale kapsamında, kurum içi birimlerin koordinasyonu tanımlanmalıdır. (İK, İşletme Birimleri, Hukuk vb.) Her bir olay için bilgi verilen, raporlanan, sorumlu kişi/birim şeklinde sınıflandırmalar yapılmalıdır.;226;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-11;2026-09-09;2024-09-08;Seviye 1
OYS-12;AILE-07;Olay Müdahale ve Cevap Verme;Olay müdahale ve sonrasında, kurum dışı otoritelerle iletişim ve koordinasyon gereklilikleri tanımlanmalıdır.;227;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-12;2026-09-09;2024-09-08;Seviye 1
OYS-13;AILE-07;Olay Müdahale ve Cevap Verme;Olay müdahale ve sonrasında, gerek duyulması halinde kuruluşa hizmet veren alt yüklenici ve üreticilerle gerçekleştirilecek koordinasyon süreci tanımlanmalıdır.;228;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-13;2026-09-09;2024-09-08;Seviye 1
OYS-14;AILE-07;Olay Müdahale ve Cevap Verme;Olay müdahale ekibi, Kurumsal SOME yönergeleri kapsamında oluşturulmalıdır.;229;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-14;2026-09-09;2024-09-08;Seviye 1
OYS-15;AILE-07;Olay Müdahale ve Cevap Verme;Tüm olay müdahale süreçleri Kurumsal SOME Rehberine uyumlu olmalıdır.;230;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-15;2026-09-09;2024-09-08;Seviye 1
OYS-16;AILE-07;Olay Müdahale ve Cevap Verme;Olay müdahale süreçleri, zararlı yazılım analizi ve adli bilişim analizini kapsamalıdır.;231;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-16;2026-09-09;2024-09-08;Seviye 1
OYS-17;AILE-07;Olay Müdahale ve Cevap Verme;Olay müdahale kapsamında, kurum anormal durum tespit yeteneklerine sahip olmalıdır. Kurumlar bunu sağlamak için istemci/sunucu, uygulama veya ağ tabanlı bir çözüm kullanabilir.;232;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-17;2026-09-09;2024-09-08;Seviye 2
OYS-18;AILE-07;Olay Müdahale ve Cevap Verme;Olay müdahale süreçleri, medya ve diğer kritik altyapılarla olan iletişimlerini içermelidir.;233;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-18;2026-09-09;2024-09-08;Seviye 1
OYS-19;AILE-07;Olay Müdahale ve Cevap Verme;Olay yönetimi süreci, elektrik iletim operasyonlarına özel endüstriyel proses, varlık ve ekipmanlara uyumlu şekilde tanımlanmalıdır.;234;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-19;2026-09-09;2024-09-08;Seviye 1
OYS-20;AILE-07;Olay İzleme;Olay izleme süreçleri endüstriyel kontrol sistemleri (EKS) için de devreye alınmalıdır.;235;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-20;2026-09-09;2024-09-08;Seviye 2
OYS-21;AILE-07;Olay Raporlama;Olay raporlama süreçleri Kurumsal SOME rehberine uyumlu olmalıdır.;236;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-21;2026-09-09;2024-09-08;Seviye 1
OYS-22;AILE-07;Olay Raporlama;Olay raporlama süreçleri, olayın yaşanmasına neden olan zafiyetlerin bilgisini içermelidir.;237;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-22;2026-09-09;2024-09-08;Seviye 1
OYS-23;AILE-07;Olay Müdahale Planı;Kurum kendine özgü olay müdahale planlarını geliştirmelidir. Bu planlar en az aşağıdaki başlıkları içermelidir. - Olay müdahale organizasyonu (Roller ve görevler) - Olay tanımı (Olay sınıflandırma) - Raporlama (Olay bildirimi, analizi) - Kaynakların sağlanması - Bilgi paylaşımı (Kurum ve kurum dışı iletişim esasları) - Doküman yönetimi (Doküman güncelleme ve dağıtımı) - Kök neden analizi (Olayların kök neden analiz yöntemi ve raporlaması) - Olaylardan alınan dersler (lessons learned) ve olayların tekrarlanmasının engellenmesi - Olay müdahale simülasyonu ve başarı performans ölçümü;238;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-23;2026-09-09;2024-09-08;Seviye 1
OYS-24;AILE-07;Siber Güvenlik Olaylarını Tespit Etme;Tespit edilen olaylar belirli bir rol ya da kişiye atanmalıdır.;239;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-24;2026-09-09;2024-09-08;Seviye 1
OYS-25;AILE-07;Siber Güvenlik Olaylarını Tespit Etme;Olay tespiti için kriterler belirlenmelidir. (Olay tanımı, nereye bakılacağı vb.);240;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-25;2026-09-09;2024-09-08;Seviye 1
OYS-26;AILE-07;Endüstriyel Siber Güvenlik Log Yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemi (EKS) bünyesindeki ana kontrol, yedek kontrol merkezleri ve yük tevzi merkezlerindeki ağ ve güvenlik cihazları log alma kapasitesine sahip olmalıdır.;241;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-26;2026-09-09;2024-09-08;Seviye 1
OYS-27;AILE-07;Endüstriyel Siber Güvenlik Log Yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemi (EKS) bünyesindeki otomasyonlu trafo merkezlerindeki ağ ve güvenlik cihazları log alma kapasitesine sahip olmalıdır.;242;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-27;2026-09-09;2024-09-08;Seviye 3
OYS-28;AILE-07;Endüstriyel Siber Güvenlik Log Yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemi (EKS) bünyesindeki ana kontrol, yedek kontrol merkezleri ve yük tevzi merkezlerindeki ağ ve güvenlik cihazları log yönlendirme kapasitesine sahip olmalıdır.;243;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-28;2026-09-09;2024-09-08;Seviye 2
OYS-29;AILE-07;Endüstriyel Siber Güvenlik Log Yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemi (EKS) bünyesindeki otomasyonlu trafo merkezlerindeki ağ ve güvenlik cihazları log yönlendirme kapasitesine sahip olmalıdır.;244;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-29;2026-09-09;2024-09-08;Seviye 3
OYS-30;AILE-07;Endüstriyel Siber Güvenlik Log Yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemi (EKS) bünyesindeki ana kontrol, yedek kontrol merkezleri ve yük tevzi merkezlerindeki ağ ve güvenlik cihazları log derecelendirme veya sınıflandırma kapasitesine sahip olmalıdır.;245;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-30;2026-09-09;2024-09-08;Seviye 2
OYS-31;AILE-07;Endüstriyel Siber Güvenlik Log Yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemi (EKS) bünyesindeki otomasyonlu trafo merkezlerinde ağ ve güvenlik cihazları log derecelendirme veya sınıflandırma kapasitesine sahip olmalıdır.;246;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-31;2026-09-09;2024-09-08;Ek kontrol
OYS-32;AILE-07;Endüstriyel Siber Güvenlik Log Yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemi (EKS) bünyesindeki ana kontrol, yedek kontrol merkezleri ve yük tevzi merkezlerindeki ağ ve güvenlik cihazlarına ilişkin loglar merkezi olarak toplanmalı, işlenmeli ve anlamlandırılmalıdır.;247;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-32;2026-09-09;2024-09-08;Seviye 2
OYS-33;AILE-07;Endüstriyel Siber Güvenlik Log Yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemi (EKS) bünyesinde bulunan trafo merkezlerinde yerel kontrol sistemi (local SCADA) mevcutsa söz konusu trafo merkezindeki ağ cihazları log yönlendirme kapasitesine sahip olmalıdır.;248;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-33;2026-09-09;2024-09-08;Ek kontrol
OYS-34;AILE-07;Endüstriyel Siber Güvenlik Log Yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemi (EKS) bünyesinde bulunan trafo merkezlerinde yerel kontrol sistemi (local SCADA) mevcutsa söz konusu trafo merkezindeki ağ cihazları log derecelendirme veya sınıflandırma kapasitesine sahip olmalıdır.;249;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-34;2026-09-09;2024-09-08;Ek kontrol
OYS-35;AILE-07;Endüstriyel Siber Güvenlik Log Yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemi (EKS) bünyesinde bulunan trafo merkezlerinde yerel kontrol sistemi (local SCADA) mevcutsa söz konusu trafo merkezindeki ağ cihazlarına ilişkin log'lar merkezi olarak toplanmalı, işlenmeli ve anlamlandırılmalıdır.;250;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-35;2026-09-09;2024-09-08;Ek kontrol
OYS-36;AILE-07;Endüstriyel Siber Güvenlik Log Yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemi (EKS) bünyesinde bulunan trafo merkezlerinde bulunan endüstriyel cihazlar (RTU, Röle, IED, Sayaçlar vb.) log tutma kapasitesine sahip olmalıdır.;251;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-36;2026-09-09;2024-09-08;Ek kontrol
OYS-37;AILE-07;Endüstriyel Siber Güvenlik Log Yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemi (EKS) bünyesinde bulunan trafo merkezlerindeki endüstriyel cihazlar (RTU, Röle, IED, Sayaçlar vb.) log yönlendirme kapasitesine sahip olmalıdır.;252;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-37;2026-09-09;2024-09-08;Ek kontrol
OYS-38;AILE-07;Endüstriyel Siber Güvenlik Log Yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemi (EKS) bünyesinde bulunan trafo merkezlerindeki endüstriyel cihazlar (RTU, Röle, IED, Sayaçlar vb.) log derecelendirme veya sınıflandırma kapasitesine sahip olmalıdır.;253;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-38;2026-09-09;2024-09-08;Ek kontrol
OYS-39;AILE-07;Endüstriyel Siber Güvenlik Log Yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemi (EKS) bünyesinde bulunan trafo merkezlerindeki endüstriyel cihazlar (RTU, Röle, IED, Sayaçlar vb.) ilişkin loglar merkezi olarak toplanmalı, işlenmeli ve anlamlandırılmalıdır.;254;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-39;2026-09-09;2024-09-08;Ek kontrol
OYS-40;AILE-07;Endüstriyel Siber Güvenlik Log Yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemi (EKS) bünyesinde ana kontrol, yedek kontrol ve yük tevzi merkezlerinde bulunan yazılım ve uygulamalar (SCADA yazılımları, veri toplama yazılımları, sayaç yönetim uygulamaları vb.) log alma kapasitesine sahip olmalıdır.;255;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-40;2026-09-09;2024-09-08;Seviye 2
OYS-41;AILE-07;Endüstriyel Siber Güvenlik Log Yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemi (EKS) bünyesinde trafo merkezlerinde yerel kontrol sistemi (local SCADA) mevcutsa SCADA uygulamaları log alma kapasitesine sahip olmalıdır.;256;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-41;2026-09-09;2024-09-08;Seviye 3
OYS-42;AILE-07;Endüstriyel Siber Güvenlik Log Yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemi (EKS) bünyesinde ana kontrol, yedek kontrol ve yük tevzi merkezlerinde bulunan yazılım ve uygulamalar (SCADA yazılımları, veri toplama yazılımları, sayaç yönetim uygulamaları vb.) log yönlendirme kapasitesine sahip olmalıdır.;257;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-42;2026-09-09;2024-09-08;Seviye 2
OYS-43;AILE-07;Endüstriyel Siber Güvenlik Log Yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemi (EKS) bünyesinde trafo merkezlerinde yerel kontrol sistemi (local SCADA) mevcutsa SCADA uygulamaları log yönlendirme kapasitesine sahip olmalıdır.;258;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-43;2026-09-09;2024-09-08;Seviye 3
OYS-44;AILE-07;Endüstriyel Siber Güvenlik Log Yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemi (EKS) ana kontrol, yedek kontrol ve yük tevzi merkezlerinde bulunan yazılım ve uygulamalar (SCADA yazılımları, veri toplama yazılımları, sayaç yönetim uygulamaları vb.) log derecelendirme veya sınıflandırma kapasitesine sahip olmalıdır.;259;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-44;2026-09-09;2024-09-08;Seviye 2
OYS-45;AILE-07;Endüstriyel Siber Güvenlik Log Yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemi (EKS) bünyesinde trafo merkezlerinde yerel kontrol sistemi (local SCADA) mevcutsa SCADA uygulamaları log derecelendirme veya sınıflandırma kapasitesine sahip olmalıdır.;260;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-45;2026-09-09;2024-09-08;Seviye 3
OYS-46;AILE-07;Endüstriyel Siber Güvenlik Log Yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemi (EKS) ana kontrol, yedek kontrol ve yük tevzi merkezlerinde bulunan yazılım ve uygulamalara (SCADA yazılımları, veri toplama yazılımları, sayaç yönetim uygulamaları vb.) ilişkin loglar merkezi olarak toplanmalı, işlenmeli ve anlamlandırılmalıdır.;261;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-46;2026-09-09;2024-09-08;Seviye 2
OYS-47;AILE-07;Endüstriyel Siber Güvenlik Log Yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemlerinde (EKS) kullanılan akıllı sayaçlar log tutma, yönlendirme, derecelendirme ve sınıflandırma kapasitesine sahip olmalıdır.;262;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-47;2026-09-09;2024-09-08;Seviye 3
OYS-48;AILE-07;Endüstriyel Siber Güvenlik Log Yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemlerinde (EKS) kullanılan akıllı sayaçlara ilişkin loglar merkezi olarak toplanmalı, işlenmeli ve anlamlandırılmalıdır.;263;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-48;2026-09-09;2024-09-08;Seviye 3
OYS-49;AILE-07;Endüstriyel Siber Güvenlik Log Yönetimi;Olay yönetimi gerçekleştirebilmek için kullanılan tüm log kaynakları aynı saat dilimi üzerinden senkronize edilmelidir.;264;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-49;2026-09-09;2024-09-08;Seviye 2
OYS-50;AILE-07;Endüstriyel Siber Güvenlik Log Yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemlerinde (EKS) ana kontrol, yedek kontrol ve yük tevzi merkezlerinde bulunan istemci ve sunucularda aşağıdaki tipteki loglar tutulmalıdır. - İşletim sistemi logları - Bileşen üzerindeki güvenlik yazılımları logları (kötü amaçlı yazılım koruma uygulamaları, whitelisting uygulamaları) - Bileşen üzerinde bulunan diğer yazılımlara ilişkin loglar;265;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-50;2026-09-09;2024-09-08;Seviye 2
OYS-51;AILE-07;Endüstriyel Siber Güvenlik Log Yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemlerinde (EKS) otomasyonlu trafo merkezlerinde bulunan istemci ve sunucularda aşağıdaki tipteki loglar tutulmalıdır. - İşletim sistemi logları - Bileşen üzerindeki güvenlik yazılımları logları (kötü amaçlı yazılım koruma uygulamaları, whitelisting uygulamaları) - Bileşen üzerinde bulunan diğer yazılımlara ilişkin loglar;266;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-51;2026-09-09;2024-09-08;Seviye 3
OYS-52;AILE-07;Endüstriyel Siber Güvenlik Log Yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemlerinde (EKS) ana kontrol, yedek kontrol ve yük tevzi merkezlerinde bulunan istemci ve sunucular log yönlendirme kapasitesine sahip olmalıdır.;267;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-52;2026-09-09;2024-09-08;Seviye 2
OYS-53;AILE-07;Endüstriyel Siber Güvenlik Log Yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemlerinde (EKS) otomasyonlu trafo merkezlerinde bulunan istemci ve sunucular log yönlendirme kapasitesine sahip olmalıdır.;268;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-53;2026-09-09;2024-09-08;Ek kontrol
OYS-54;AILE-07;Endüstriyel Siber Güvenlik Log Yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemlerinde (EKS) ana kontrol, yedek kontrol ve yük tevzi merkezlerinde bulunan istemci ve sunucular log derecelendirme ve sınıflandırma kapasitesine sahip olmalıdır.;269;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-54;2026-09-09;2024-09-08;Seviye 2
OYS-55;AILE-07;Endüstriyel Siber Güvenlik Log Yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemlerinde (EKS) trafo merkezlerinde bulunan istemci ve sunucular log derecelendirme ve sınıflandırma kapasitesine sahip olmalıdır.;270;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-55;2026-09-09;2024-09-08;Ek kontrol
OYS-56;AILE-07;Endüstriyel Siber Güvenlik Log Yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemlerinde (EKS) ana kontrol, yedek kontrol ve yük tevzi merkezlerinde bulunan istemci ve sunucularda kayıt altına alınan loglar merkezi olarak toplanmalı, işlenmeli ve anlamlandırılmalıdır.;271;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-56;2026-09-09;2024-09-08;Seviye 2
OYS-57;AILE-07;Endüstriyel Siber Güvenlik Log Yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemlerinde (EKS) trafo merkezlerinde bulunan istemci ve sunucularda kayıt altına alınan loglar merkezi olarak toplanmalı, işlenmeli ve anlamlandırılmalıdır.;272;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-57;2026-09-09;2024-09-08;Ek kontrol
OYS-58;AILE-07;Siber Güvenlik Olaylarını Tespit Etme;Olay tespit yetenekleri, tehdit, zafiyet ve risk yönetim süreçleri ile bütünleşik olmalıdır.;273;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-58;2026-09-09;2024-09-08;Seviye 2
OYS-59;AILE-07;Siber Güvenlik Olaylarını Analiz Etme ve Bildirme;Hangi olayların USOM'a bildirileceğine dair ilişkin kriter tanımlanmalıdır. (operasyonların etkilenmesi, hizmet verememe, endüstriyel operasyonlara etki ve etkilerin dereceleri vb.) Olay bildirim kriteri belirli periyotlarla gözden geçirilmeli ve gerekli durumlarda güncellenmelidir.;274;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-59;2026-09-09;2024-09-08;Seviye 1
OYS-60;AILE-07;Siber Güvenlik Olaylarını Analiz Etme ve Bildirme;Elektrik iletim şebekesi endüstriyel kontrol sistemlerinde (EKS) gerçekleşen siber güvenlik olay bildirimleri sürekli izlenerek ve analiz edilerek olay bildirim süreçlerinin iyileştirilebilmesi için girdi olarak kullanılmalıdır.;275;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-60;2026-09-09;2024-09-08;Seviye 2
OYS-61;AILE-07;Siber Güvenlik Olaylarını Analiz Etme ve Bildirme;Siber güvenlik bildirimlerinin siber güvenlik olayı olup olmadığına karar vermek için kriterler belirlenmelidir.;276;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-61;2026-09-09;2024-09-08;Seviye 1
OYS-62;AILE-07;Siber Güvenlik Olaylarını Analiz Etme ve Bildirme;Olayların yaşam döngüsü uçtan uca takip edilmelidir. (Kime atandığı, nasıl çözüldüğü, kimin çözdüğü vb.);277;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-62;2026-09-09;2024-09-08;Seviye 1
OYS-63;AILE-07;Olay Yönetiminde İş Sürekliliği;Belirli olay ve bildirimlerin yaşanması durumunda kullanılacak iş sürekliliği planları geliştirilmelidir. (Hizmet kesintisi, operasyonel arıza vb.);278;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 07 Olay-Yönetimi ve Süreklilik · OYS-63;2026-09-09;2024-09-08;Seviye 1
